그룹,4개사,11개사,CIC,회사,year,month,반기,분기,계정,항목,매출액_합계,국내_매출액,해외_매출액,해외_매출액_Million_USD,매출총이익,판매관리비,영업이익,영업이익률,기타영업손익_합계,기타영업손익_환관련실현손익,기타영업손익_환관련평가손익,기타영업손익_자산처분손익,기타영업손익_기타,조정영업이익,영업외손익_합계,영업외손익_순지급이자,영업외손익_환관련실현손익,영업외손익_환관련평가손익,영업외손익_지분법손익,영업외손익_자산처분손익,영업외손익_기타,세전이익,검증,세전이익률,법인세,중단사업손익,당기순이익,당기순이익_지배주주손익,당기순이익_비지배주주손익,영업이익_이자보상배율,수입이자,지급이자,EBITDA,환율(원/달러),동가(달러/톤),유동자산_합계,유동자산_현/예금,유동자산_재고자산,유동자산_매출채권,유동자산_   (미청구공사),유동자산_기타유동자산,비유동자산_합계,비유동자산_투자자산,비유동자산_유형자산,비유동자산_무형자산,비유동자산_기타비유동자산,자산_합계,부채_합계,부채_매입채무,부채_차입금,부채_기타부채,자기자본_합계,자기자본_자본금,자기자본_자본잉여금,자기자본_기타자본구성요소,자기자본_기타포괄손익누계액,자기자본_이익잉여금,자기자본_비지배주주지분,관리지표_부채비율(%),관리지표_운전자산회전일,관리지표_재고회전일,관리지표_차입금비율(%),관리지표_채권회전일
Y,Y,Y,N,전선(홍치제외),2022,6,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,368,785,614,519","266,041,662,794","1,101,369,863,014","1,497,863,013,699","154,776,022,900","503,511,075,012","1,728,438,367,109","169,335,617,659","1,272,617,038,513","137,482,042,348","149,003,668,589","5,097,223,981,628","3,482,334,537,789","792,986,301,370","1,984,721,267,573","704,626,968,846","1,614,889,445,239","118,617,704,846","837,893,375,065","201,872,769,946","96,386,242,690","159,358,586,599","200,760,766,093",215.64,122.9,177,75,102
Y,Y,Y,N,전선(홍치제외),2022,6,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,476,545,312,779","199,532,822,289","1,111,236,475,940","1,662,296,770,421","180,977,254,009","503,479,244,130","1,658,089,835,728","197,556,450,610","1,230,522,670,469","69,352,718,030","160,657,996,619","5,134,635,148,507","3,663,044,162,861","899,591,406,031","1,990,699,813,251","772,752,943,580","1,471,590,986,928","111,617,824,999","844,152,515,605","201,885,141,267","89,089,716,214","66,166,172,508","158,679,616,335",785.3,427.82,285.86,99.57,186.3
Y,Y,Y,N,전선(홍치제외),2022,7,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,368,785,614,519","266,041,662,794","1,101,369,863,014","1,497,863,013,699","154,776,022,900","503,511,075,012","1,728,438,367,109","169,335,617,659","1,272,617,038,513","137,482,042,348","149,003,668,589","5,097,223,981,628","3,482,334,537,789","792,986,301,370","1,984,721,267,573","704,626,968,846","1,614,889,445,239","118,617,704,846","837,893,375,065","201,872,769,946","96,386,242,690","159,358,586,599","200,760,766,093",215.64,122.9,177,75,102
Y,Y,Y,N,전선(홍치제외),2022,7,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,484,331,127,595","266,205,308,129","988,559,477,194","1,724,577,753,885","180,525,940,142","504,988,588,386","1,688,059,174,664","196,570,959,815","1,246,114,702,313","70,729,758,665","174,643,753,872","5,172,390,302,258","3,704,321,864,416","885,330,098,074","2,045,461,579,779","773,530,186,563","1,468,068,439,125","111,617,824,999","844,152,515,605","201,885,141,267","75,363,904,226","75,062,902,269","159,986,150,760",782.3,421.58,287.78,95.35,192.41
Y,Y,Y,N,전선(홍치제외),2022,8,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,368,785,614,519","266,041,662,794","1,101,369,863,014","1,497,863,013,699","154,776,022,900","503,511,075,012","1,728,438,367,109","169,335,617,659","1,272,617,038,513","137,482,042,348","149,003,668,589","5,097,223,981,628","3,482,334,537,789","792,986,301,370","1,984,721,267,573","704,626,968,846","1,614,889,445,239","118,617,704,846","837,893,375,065","201,872,769,946","96,386,242,690","159,358,586,599","200,760,766,093",215.64,122.9,177,75,102
Y,Y,Y,N,전선(홍치제외),2022,8,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,445,349,658,630","227,886,954,860","1,027,777,464,972","1,678,414,746,656","179,955,980,364","511,270,492,142","1,708,932,039,408","198,228,989,505","1,262,472,090,688","68,846,771,162","179,384,188,052","5,154,281,698,038","3,673,868,453,096","903,901,474,327","2,018,532,755,257","751,434,223,512","1,480,413,246,222","111,617,824,999","844,152,515,605","201,885,141,267","84,882,750,604","74,625,911,198","163,249,102,549",744.71,420.68,300.63,105.21,195.41
Y,Y,Y,N,전선(홍치제외),2022,9,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,368,785,614,519","266,041,662,794","1,101,369,863,014","1,497,863,013,699","154,776,022,900","503,511,075,012","1,728,438,367,109","169,335,617,659","1,272,617,038,513","137,482,042,348","149,003,668,589","5,097,223,981,628","3,482,334,537,789","792,986,301,370","1,984,721,267,573","704,626,968,846","1,614,889,445,239","118,617,704,846","837,893,375,065","201,872,769,946","96,386,242,690","159,358,586,599","200,760,766,093",215.64,122.9,177,75,102
Y,Y,Y,N,전선(홍치제외),2022,9,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,999,033,790,561","221,337,380,797","1,191,132,672,616","1,927,917,439,019","183,271,296,505","658,646,298,129","1,826,686,319,561","328,251,596,384","1,383,851,325,849","72,280,484,852","42,302,912,476","5,825,720,110,122","4,320,167,861,417","974,595,509,638","2,395,825,273,300","949,747,078,479","1,505,552,248,705","111,617,824,999","838,462,702,294","201,885,141,266","-10,586,061,861","86,295,250,092","277,877,391,915",286.95,159.13,148.87,56.85,92.02
Y,Y,Y,N,전선(홍치제외),2022,10,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,368,785,614,519","266,041,662,794","1,101,369,863,014","1,497,863,013,699","154,776,022,900","503,511,075,012","1,728,438,367,109","169,335,617,659","1,272,617,038,513","137,482,042,348","149,003,668,589","5,097,223,981,628","3,482,334,537,789","792,986,301,370","1,984,721,267,573","704,626,968,846","1,614,889,445,239","118,617,704,846","837,893,375,065","201,872,769,946","96,386,242,690","159,358,586,599","200,760,766,093",215.64,122.9,177,75,102
Y,Y,Y,N,전선(홍치제외),2022,10,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,182,909,851,736","447,082,372,717","1,153,495,763,736","1,951,570,884,831","184,321,546,008","630,760,830,452","1,821,289,697,056","314,433,400,035","1,393,663,460,007","71,744,140,265","41,448,696,749","6,004,199,548,792","4,501,837,845,324","921,270,257,899","2,616,126,776,390","964,440,811,035","1,502,361,703,468","111,617,824,999","838,462,702,294","201,885,141,266","-13,988,160,967","89,185,177,457","275,199,018,419",299.65,174.13,146.87,54.56,92.31
Y,Y,Y,N,전선(홍치제외),2022,11,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,368,785,614,519","266,041,662,794","1,101,369,863,014","1,497,863,013,699","154,776,022,900","503,511,075,012","1,728,438,367,109","169,335,617,659","1,272,617,038,513","137,482,042,348","149,003,668,589","5,097,223,981,628","3,482,334,537,789","792,986,301,370","1,984,721,267,573","704,626,968,846","1,614,889,445,239","118,617,704,846","837,893,375,065","201,872,769,946","96,386,242,690","159,358,586,599","200,760,766,093",215.64,122.9,177,75,102
Y,Y,Y,N,전선(홍치제외),2022,11,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,068,251,708,698","435,815,075,936","1,175,397,981,551","1,844,904,655,049","183,018,522,174","612,133,996,162","1,859,000,089,018","326,995,236,706","1,410,461,020,612","70,772,035,397","50,771,796,303","5,927,251,797,716","4,430,953,670,420","883,843,295,421","2,626,199,858,399","920,910,516,600","1,496,298,127,296","111,617,824,998","837,328,149,412","200,268,817,061","-21,615,903,437","79,226,488,048","289,472,751,214",296.13,175.51,142.87,55.6,87.27
Y,Y,Y,N,전선(홍치제외),2022,12,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,368,785,614,519","266,041,662,794","1,101,369,863,014","1,497,863,013,699","154,776,022,900","503,511,075,012","1,728,438,367,109","169,335,617,659","1,272,617,038,513","137,482,042,348","149,003,668,589","5,097,223,981,628","3,482,334,537,789","792,986,301,370","1,984,721,267,573","704,626,968,846","1,614,889,445,239","118,617,704,846","837,893,375,065","201,872,769,946","96,386,242,690","159,358,586,599","200,760,766,093",215.64,122.9,177,75,102
Y,Y,Y,N,전선(홍치제외),2022,12,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,611,946,405,415","504,076,070,020","1,160,751,373,212","1,450,780,265,506","169,973,642,781","496,338,696,677","1,838,816,445,331","290,252,881,954","1,342,226,350,321","73,079,573,159","133,257,639,898","5,450,762,850,746","4,016,532,783,084","772,834,485,147","2,430,488,689,292","813,209,608,646","1,434,230,067,359","100,624,929,998","814,305,139,759","205,618,450,849","69,295,473,304","144,877,976,620","99,508,096,828",494.67,277.9,259.37,102.12,157.25
Y,Y,Y,N,전선(홍치제외),2023,1,상반기,1분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,1,상반기,1분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,852,168,862,984","453,137,319,610","1,273,661,665,554","1,561,315,474,226","178,174,319,642","564,054,403,594","2,017,091,656,209","350,560,064,657","1,558,871,936,095","74,012,636,450","33,647,019,007","5,869,260,519,193","4,225,726,695,696","764,302,615,030","2,635,115,204,937","826,308,875,729","1,643,533,823,497","111,617,825,000","848,822,375,865","205,140,923,819","77,396,579,224","135,836,364,114","264,719,755,475",257.11,160.33,132.78,59.65,73.13
Y,Y,Y,N,전선(홍치제외),2023,2,상반기,1분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,2,상반기,1분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,052,272,116,283","538,602,746,441","1,315,331,133,387","1,659,078,053,350","182,690,363,306","539,260,183,105","2,013,013,432,096","359,034,723,479","1,544,668,023,605","76,206,905,400","33,103,779,612","6,065,285,548,379","4,404,086,821,085","861,943,103,010","2,680,624,519,735","861,519,198,340","1,661,198,727,294","111,617,825,000","848,822,375,865","205,140,923,819","82,292,347,480","144,546,824,397","268,778,430,733",265.11,161.37,131.61,58.2,73.41
Y,Y,Y,N,전선(홍치제외),2023,3,상반기,1분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,3,상반기,1분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,883,992,549,208","341,054,412,304","1,302,378,672,778","1,660,462,814,389","189,161,843,523","580,096,649,737","2,013,844,401,990","351,767,914,414","1,548,049,630,201","74,702,888,814","39,323,968,561","5,897,836,951,198","4,255,392,991,435","866,880,202,328","2,519,323,939,895","869,188,849,212","1,642,443,959,763","111,617,825,000","848,832,641,040","205,844,947,220","84,904,633,209","122,919,928,158","268,323,985,136",259.09,153.39,133.19,58.55,74.64
Y,Y,Y,N,전선(홍치제외),2023,4,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,4,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,051,747,540,081","297,681,475,259","1,330,197,064,457","1,778,250,163,613","194,730,236,545","645,618,836,752","2,041,425,715,458","362,411,805,377","1,570,606,848,156","74,423,185,151","33,983,876,774","6,093,173,255,539","4,436,076,188,267","875,648,019,020","2,671,349,949,456","889,078,219,791","1,657,097,067,271","111,617,825,000","848,832,641,040","206,719,075,755","91,422,656,852","127,179,512,382","271,325,356,242",267.7,161.21,131.41,56.24,75.18
Y,Y,Y,N,전선(홍치제외),2023,5,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,5,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,981,833,755,467","346,026,615,641","1,294,120,251,374","1,724,616,513,251","211,130,244,306","617,070,375,201","2,053,227,369,739","364,156,115,639","1,573,690,597,890","76,161,654,329","39,219,001,881","6,035,061,125,206","4,381,204,516,678","788,708,598,278","2,778,210,751,526","814,285,166,874","1,653,856,608,528","111,617,825,000","848,832,641,040","206,517,826,300","86,499,756,423","126,872,263,169","273,516,296,596",264.91,167.98,120.36,51.6,68.76
Y,Y,Y,N,전선(홍치제외),2023,6,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,6,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,882,535,902,920","375,600,978,418","1,266,274,981,664","1,652,735,313,420","166,433,549,363","587,924,629,418","2,076,781,177,517","389,158,058,542","1,574,456,886,698","74,585,605,190","38,580,627,087","5,959,317,080,437","4,314,336,563,245","788,917,176,980","2,704,264,271,433","821,155,114,832","1,644,980,517,192","111,617,825,000","848,856,687,040","206,510,055,225","84,185,559,359","122,378,491,529","271,431,899,039",262.27,164.39,176.55,76.59,99.96
Y,Y,Y,N,전선(홍치제외),2023,7,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,7,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,703,902,585,379","396,394,800,723","1,160,578,001,380","1,586,485,582,267","166,268,765,267","560,444,201,009","2,098,670,392,381","424,329,912,667","1,583,399,737,815","74,634,408,791","16,306,333,108","5,802,572,977,760","4,150,113,550,601","534,417,305,958","2,784,094,141,131","831,602,103,512","1,652,459,427,159","111,617,825,000","848,856,687,040","206,314,120,624","78,324,453,272","134,682,536,969","272,663,804,254",251.15,168.48,154.38,65.22,89.16
Y,Y,Y,N,전선(홍치제외),2023,8,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,8,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,839,651,602,297","383,003,812,293","1,200,927,028,252","1,685,554,907,807","161,148,676,731","570,165,853,945","2,186,927,937,800","396,509,150,610","1,658,470,939,486","114,173,163,660","17,774,684,044","6,026,579,540,097","4,300,000,015,539","638,877,449,038","2,830,379,982,349","830,742,584,152","1,726,579,524,558","111,617,825,000","849,414,415,788","206,471,592,187","84,189,525,166","136,314,573,290","338,571,593,127",249.05,163.93,148.68,61.86,86.82
Y,Y,Y,N,전선(홍치제외),2023,9,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,9,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,001,878,661,814","382,169,814,987","1,235,838,801,440","1,783,519,589,765","178,308,200,191","600,350,455,622","2,230,991,212,982","300,978,634,327","1,734,177,483,736","153,707,305,097","42,127,789,822","6,232,869,874,796","4,457,745,089,759","669,491,204,430","2,919,897,669,994","868,356,215,335","1,775,124,785,037","111,617,825,000","840,161,642,011","206,558,053,695","83,347,166,334","132,584,797,674","400,855,300,323",251.12,164.49,187.94,76.92,111.01
Y,Y,Y,N,전선(홍치제외),2023,10,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,10,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,998,467,505,973","514,971,487,649","1,295,611,856,859","1,634,370,963,891","203,213,761,154","553,513,197,574","2,247,871,862,229","310,456,495,974","1,743,553,329,571","153,768,299,789","40,093,736,895","6,246,339,368,202","4,453,880,396,426","680,808,943,284","2,929,746,537,683","843,324,915,459","1,792,458,971,776","111,617,825,000","840,474,233,788","206,559,018,037","84,305,294,724","146,813,216,892","402,689,383,335",248.48,163.45,185.47,82.01,103.46
Y,Y,Y,N,전선(홍치제외),2023,11,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
Y,Y,Y,N,전선(홍치제외),2023,11,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,275,266,330,432","784,988,345,587","1,292,642,491,757","1,618,023,993,594","222,840,364,928","579,611,499,494","2,243,645,298,045","300,963,855,826","1,733,281,328,622","170,708,500,816","38,691,612,781","6,518,911,628,477","4,729,821,557,404","682,755,743,314","3,193,022,234,100","854,043,579,990","1,789,090,071,073","111,617,825,000","842,695,411,880","206,232,298,101","78,676,817,715","148,636,406,329","401,231,312,048",264.37,178.47,184.72,82.04,102.69
Y,Y,Y,N,전선(홍치제외),2023,12,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,863,331,058,716","414,832,807,551","1,142,168,899,980","1,801,889,318,624","181,974,000,000","504,440,032,561","2,310,301,592,610","472,520,074,611","1,621,742,622,541","175,805,096,605","40,233,798,853","6,173,632,651,326","4,370,286,105,481","914,050,912,129","2,529,618,936,767","926,616,256,585","1,803,346,545,845","132,644,469,000","943,769,887,849","200,269,000,000","76,441,000,000","213,416,951,657","236,805,237,339",242.34,140.27,159.43,61.85,97.58
